Gyroscope X,Gyroscope X,Accelerometer Z,Accelerometer Z,Gyroscope Z,Gyroscope Z CAL,Gyroscope Y,Gyroscope Y,Accelerometer Y,Accelerometer Y,Accelerometer X,Accelerometer X,Timestamp,Timestamp
-1.418439716,2034,2325,12.572773,2183,-36.34863406,4.991003855,2055,2372,-10.68067508,2815,-30.15496097,102448.2727,14689
-7.092198582,2027,2313,12.02177129,2204,-43.6016513,7.169784378,2071,2418,-12.45571778,2770,-28.47176425,102467.804,15329
-15.95744681,2009,2343,13.25958336,2232,-53.06117764,12.94409539,2096,2393,-11.51041607,2792,-29.32371343,102487.3352,15969
-26.95035461,1980,2330,12.67248701,2272,-66.55577423,22.34585178,2127,2437,-13.18782463,2801,-29.63943387,102506.8665,16609
-47.16312057,1967,2363,14.02685111,2333,-87.6664753,26.10188491,2184,2415,-12.32872213,2908,-33.64302776,102526.3977,17249
-70.56737589,1985,2347,13.33217687,2400,-111.4696108,19.35948879,2250,2451,-13.69557836,2919,-34.02959494,102545.929,17889
-89.71631206,2016,2364,13.89989816,2485,-142.1293115,8.382336142,2304,2525,-16.50254594,3055,-39.08366361,102565.4602,18529
-115.9574468,1996,2357,13.633216,2608,-185.2312312,14.3065115,2378,2517,-16.1696,3109,-41.07566315,102584.9915,19169
-122.3404255,1988,2361,13.45377905,2779,-246.4009488,16.79958589,2396,2741,-24.65552378,3449,-53.66287263,102604.5227,19809
-120.212766,2019,2303,10.91677308,3026,-335.9340307,6.460731115,2390,2885,-30.08067297,3620,-59.92009579,102624.054,20449
-115.9574468,2084,2462,17.08320396,3311,-439.8807412,-15.22368985,2378,3009,-34.91990094,3759,-65.25323686,102643.5852,21089
-137.9432624,1978,2649,24.05701914,3495,-503.3135633,19.68720548,2440,3337,-47.57452157,4024,-75.27726613,102663.1165,21729
-125.177305,1992,2310,9.61298679,3506,-507.9122771,15.37219763,2404,3919,-69.67533026,4022,-74.76987109,102682.6477,22369
-119.5035461,2458,2197,7.845152493,3327,-453.0663382,-140.8334285,2388,2126,-0.871187681,3503,-55.49461383,102702.179,23009
98.93617021,1546,2627,23.40216536,2253,-54.53298682,171.7600314,1772,3191,-41.94586596,4025,-75.29465755,102721.7102,23649
112.7659574,2632,1544,-16.40809834,1609,154.8659176,-192.2546052,1733,927,45.79754153,3707,-62.32257186,102741.2415,24289
131.5602837,2159,1370,-23.72333906,1719,124.2910622,-32.96594317,1680,1149,36.91652357,2393,-13.43644798,102760.7727,24929
81.91489362,1764,1603,-14.62596989,1487,217.0973198,98.0950307,1820,1294,31.35075269,2907,-32.74640609,102780.304,25569
56.73758865,1907,1827,-6.115025235,1259,296.9425136,49.35313437,1891,1583,20.12436913,3060,-38.66840109,102799.8352,26209
47.5177305,1826,1916,-3.00593218,1129,345.5959761,76.25774668,1917,1870,8.851695496,2593,-21.46537759,102819.3665,26849
42.19858156,1679,2156,6.232309453,1125,350.1445565,125.4270313,1932,2102,-0.192263676,2758,-27.85363595,102838.8977,27489
68.08510638,1605,2423,16.53202348,1103,358.8181585,151.0358418,1859,2346,-9.699413056,2975,-36.19966441,102858.429,28129
100.3546099,1561,2675,26.19432411,1105,358.07464,166.7690276,1768,2614,-20.14189713,3125,-42.04508898,102877.9602,28769
130.8510638,1583,2790,30.54857843,1105,356.771687,160.3013708,1682,2775,-26.28553919,3488,-55.62016106,102897.4915,29409
136.1702128,1643,2660,25.41608722,1087,361.8884535,140.3267171,1667,2735,-24.59781943,3618,-60.28100114,102917.0227,30049
99.29078014,1747,2546,20.70715854,1061,370.1870117,104.3210053,1771,2838,-28.32103644,4011,-74.69528883,102936.554,30689
36.5248227,1784,2445,15.91140028,1044,377.3271532,90.02191918,1948,3327,-47.21499305,3523,-56.47734201,102956.0852,31329
-17.0212766,1672,2755,27.23602064,1086,365.9842731,125.9994288,2099,4024,-74.09948408,3918,-71.44671025,102975.6165,31969
-49.64539007,1996,2676,24.08375363,1213,314.6973299,16.2958732,2191,4013,-73.90615935,3130,-42.16695705,102995.1477,32609
-58.86524823,2149,2163,3.568613574,1436,231.6609657,-35.32300443,2217,4012,-73.78466066,2263,-9.440391741,103014.679,33249
-79.07801418,1928,1915,-6.369764671,1777,114.0187596,38.23168642,2274,4011,-74.24411678,390,60.22812998,103034.2102,33889
-65.60283688,1553,2987,36.49599216,2210,-34.56630052,164.4748679,2236,4015,-74.60019612,2124,-5.28006495,103053.7415,34529
-73.75886525,1810,4011,78.91905053,2619,-186.6330993,77.98857632,2259,3059,-38.02373663,3860,-70.849053,103073.2727,35169
52.4822695,2291,1894,-1.97640157,2592,-190.1654329,-79.63358561,1903,642,56.58996075,4018,-74.27404129,103092.804,35809
-110.6382979,2338,2083,1.338238915,2916,-303.0585042,-100.2990147,2363,3369,-49.54402712,821,44.03392691,103112.3352,36449
-50,2674,2389,14.09191551,2737,-247.1451156,-211.2315436,2192,3054,-36.70211216,3461,-54.12646117,103131.8665,37089
-7.092198582,2538,2155,4.617185589,2431,-135.5449182,-164.3067257,2071,3137,-39.57036027,3832,-67.58296001,103151.3977,37729
-8.510638298,2473,2450,17.59164434,2278,-79.1602221,-142.5371983,2075,2351,-10.20889158,2175,-6.601823404,103170.929,38369
20.92198582,2176,2375,14.51091412,2140,-24.37006856,-41.98979009,1992,2415,-12.22714706,3208,-44.76866076,103190.4602,39009
6.737588652,2054,2297,11.40249404,2118,-13.60002366,-1.475724689,2032,2404,-11.93764908,2682,-25.19392667,103209.9915,39649
1.418439716,2127,2267,10.23990588,2117,-14.56011009,-26.13194345,2047,2381,-11.00235293,2757,-27.93682681,103229.5227,40289
4.609929078,2076,2268,10.32708733,2111,-11.46499107,-8.922104812,2038,2351,-9.82281684,2831,-30.68018299,103249.054,40929
3.191489362,2077,2282,10.9156469,2128,-17.56023321,-9.300228474,2042,2332,-9.108827418,2817,-30.17932126,103268.5852,41569
-1.063829787,2063,2295,11.35803448,2140,-21.47490078,-4.729901471,2054,2382,-11.04913789,2794,-29.34074103,103288.1165,42209
2.482269504,2080,2289,11.09847605,2144,-23.35603158,-10.32821648,2044,2395,-11.53809867,2810,-29.92554687,103307.6477,42849
6.028368794,2087,2294,11.30256025,2148,-25.0358201,-12.57082679,2034,2392,-11.43599377,2785,-29.00574347,103327.179,43489
3.90070922,2090,2323,12.47806814,2138,-21.43910048,-13.64136799,2040,2381,-11.04829657,2752,-27.81878649,103346.7102,44129
2.127659574,2041,2323,12.48786896,2148,-23.9996456,2.748393546,2045,2375,-10.80327598,2791,-29.26352496,103366.2415,44769
2.836879433,2037,2295,11.31833244,2157,-27.17651876,4.111952021,2043,2408,-12.0416891,2812,-30.00621664,103385.7727,45409
4.964539007,2033,2290,11.06742018,2158,-27.51569408,5.518063687,2037,2441,-13.31449541,2789,-29.14683742,103405.304,46049
7.092198582,2022,2319,12.26805699,2171,-32.03047656,9.273168642,2031,2414,-12.29857531,2792,-29.29396764,103424.8352,46689
-0.709219858,2035,2296,11.34483349,2169,-31.35279706,4.676709981,2053,2416,-12.37916274,2733,-27.08108575,103444.3665,47329
-5.673758865,2014,2303,11.62351987,2171,-31.50940273,11.57475368,2067,2417,-12.41200328,2763,-28.20055745,103463.8977,47969
-8.865248227,2004,2276,10.52820064,2187,-36.97345613,14.83471369,2076,2428,-12.7949839,2813,-30.01954972,103483.429,48609
-15.24822695,2006,2325,12.47255567,2216,-47.26537927,13.97208339,2094,2437,-13.18610821,2795,-29.41121371,103502.9602,49249
-23.04964539,1973,2324,12.47873428,2252,-59.33059002,24.81186634,2116,2407,-12.03164303,2797,-29.48547314,103522.4915,49889
-42.19858156,1962,2335,12.90054776,2301,-76.1950128,27.92867343,2170,2419,-12.48630603,2838,-31.01664606,103542.0227,50529
-66.66666667,1954,2316,12.03130793,2367,-99.08494616,29.87919463,2239,2491,-15.21730167,2895,-33.10167998,103561.554,51169
-79.78723404,1972,2274,10.26619172,2421,-118.5018227,23.44530915,2276,2548,-17.34520694,2975,-36.01168946,103581.0852,51809
-96.45390071,2015,2340,12.96615076,2523,-155.588242,8.515778952,2323,2508,-15.84623089,3012,-37.4630586,103600.6165,52449
-109.2198582,1975,2318,11.8796303,2669,-206.9408585,21.55561902,2359,2645,-21.00924239,3241,-45.91194446,103620.1477,53089
-119.858156,1967,2224,8.082730523,2899,-289.2135976,23.92103384,2389,2673,-21.93173691,3456,-53.76100043,103639.679,53729
-120.9219858,2058,2171,5.654765697,3200,-399.2891937,-6.647793803,2392,2876,-29.63085757,3620,-59.76223556,103659.2102,54369
-139.0070922,2011,2492,17.51884017,3434,-482.0055468,8.581465086,2443,3507,-54.0289958,3903,-70.59963928,103678.7415,55009
-146.0992908,1906,2315,9.952630262,3505,-505.2310212,43.60359846,2463,3828,-66.18424345,4016,-74.55783817,103698.2727,55649
-129.787234,2223,2322,10.20805064,3408,-477.1814852,-62.28287877,2417,3844,-66.79873393,4032,-75.15809337,103717.804,56289
80.14184397,1859,1907,-2.259137179,2491,-145.916511,66.16264458,1825,1164,36.52157053,4026,-74.56185551,103737.3352,56929
179.4326241,2345,1748,-8.346736732,1798,90.77882961,-93.94588034,1545,990,43.33158171,4020,-74.15700531,103756.8665,57569
174.1134752,2247,1520,-18.00529217,1780,99.37680411,-61.21954876,1560,1333,29.86769571,2773,-27.68206346,103776.3977,58209
123.7588652,2053,1463,-20.19707274,1517,199.3071609,2.370484078,1702,1276,32.07318148,2692,-24.61631004,103795.929,58849
81.91489362,2017,1597,-15.25930444,1329,268.8378924,13.19570184,1820,1549,21.51738892,2804,-28.91259124,103815.4602,59489
66.66666667,1899,1666,-12.8103385,1245,301.8595587,52.33557047,1863,1747,13.74153746,2501,-17.76383799,103834.9915,60129
57.09219858,1724,1895,-3.937163043,1194,323.9983724,110.7731686,1890,1931,6.570923935,2720,-26.14114437,103854.5227,60769
66.31205674,1698,2151,5.809789977,1160,336.4920781,119.7745966,1864,2248,-5.755250583,2877,-32.24836777,103874.054,61409
93.61702128,1613,2355,13.66926623,1147,342.1097465,149.1172355,1787,2441,-13.26834437,3052,-38.96563354,103893.5852,62049
125.5319149,1556,2513,19.63217543,1125,350.2710666,169.2021991,1697,2672,-22.19561425,3254,-46.6260023,103913.1165,62689
143.6170213,1555,2523,20.03925522,1132,347.2632152,170.0803227,1646,2669,-22.01861948,3442,-53.60117766,103932.6477,63329
113.8297872,1553,2421,15.91742516,1128,349.5823326,169.8578466,1730,2703,-23.064371,3930,-71.55159683,103952.179,63969
42.55319149,1713,2287,10.08632662,1092,361.3204964,114.0282736,1931,3013,-34.84183454,4013,-74.45073795,103971.7102,64609
-20.56737589,1540,2436,15.20347038,1049,382.0513437,170.1883479,2109,3555,-55.91324056,3677,-62.15980782,103991.2415,65249
-64.18439716,1659,3021,37.87753825,1138,348.8709821,128.9469513,2232,4014,-74.06154363,3548,-58.06225207,104010.7727,353
-84.39716312,1822,3275,48.0141489,1293,290.4037072,73.64258175,2289,4023,-74.64627759,3443,-54.4774615,104030.304,993
-53.54609929,2397,2855,31.21370332,1585,172.9205548,-118.3849065,2202,4012,-74.65741708,1377,22.54507038,104049.8352,1633
45.39007092,1926,2910,33.39457624,1931,55.1533446,42.63686991,1923,4018,-75.13559395,825,42.92408864,104069.3665,2273
21.63120567,1967,2928,34.1389458,2367,-101.8366911,28.16571469,1990,4015,-74.5263549,2198,-7.9500943,104088.8977,2913
17.0212766,2228,2315,10.71141468,2536,-167.7530916,-59.5564758,2003,3323,-47.2146331,2832,-30.72874985,104108.429,3553
34.39716312,1894,16,-76.6052271,2541,-163.3168205,53.04533771,1954,361,68.8693224,4022,-72.18332467,104127.9602,4193
-263.8297872,3126,1717,-12.44112745,2948,-326.1150674,-369.3242896,2795,2809,-28.02818614,27,73.8547153,104147.4915,4833
-86.5248227,2688,2964,38.1500335,2711,-237.0444768,-217.0252749,2295,2356,-10.2491625,3679,-62.92227878,104167.0227,5473
-61.70212766,1987,2211,6.874566887,2539,-161.7598793,18.9543053,2225,3126,-39.13582783,3983,-73.24327404,104186.554,6113
-17.73049645,2627,2407,15.7703775,2314,-94.95053353,-194.4916464,2101,2420,-12.74056248,2408,-15.17681503,104206.0852,6753
2.127659574,2101,2231,8.181911628,2187,-39.23647627,-17.38583464,2045,2790,-26.4522093,3406,-51.91212402,104225.6165,7393
2.482269504,2305,2221,8.340437422,2122,-19.97256385,-85.83157218,2044,2419,-12.48906445,2588,-21.62058349,104245.1477,8033
8.865248227,2144,2307,11.86516421,2099,-8.637571822,-31.61323718,2026,2364,-10.37089473,2783,-28.94854752,104264.679,8673
-3.191489362,2079,2303,11.74203616,2120,-14.54280382,-10.16285877,2060,2340,-9.44909589,2773,-28.57448331,104284.2102,9313
-0.709219858,2016,2262,10.03793626,2133,-18.02060644,11.05254891,2053,2383,-11.0515935,2821,-30.30113809,104303.7415,9953
-7.092198582,2001,2247,9.436160886,2129,-16.0997441,15.89461659,2071,2384,-11.09597784,2773,-28.50530705,104323.2727,10593
-3.546099291,1992,2203,7.603953384,2139,-19.61565835,19.0211338,2061,2433,-12.9011654,2890,-32.78367416,104342.804,11233
4.609929078,2032,2168,6.185160282,2142,-21.73016416,5.842995859,2038,2446,-13.37099296,2896,-32.96333259,104362.3352,11873
7.446808511,2067,2235,8.898419385,2141,-22.15514992,-5.816864201,2030,2422,-12.53951539,2793,-29.22991554,104381.8665,12513
4.964539007,2044,2258,9.848780472,2138,-20.54292598,1.826788519,2037,2402,-11.78048821,2816,-30.11027823,104401.3977,13153
4.255319149,2038,2227,8.580667494,2144,-22.56039399,3.818934742,2039,2421,-12.48331265,2824,-30.36853114,104420.929,13793
2.836879433,2061,2213,7.94612364,2170,-32.33599923,-3.941739255,2043,2470,-14.34690901,2847,-31.20134667,104440.4602,14433
13.82978723,2073,2196,7.302134237,2159,-28.93077543,-7.638797658,2012,2447,-13.44664407,2855,-31.47832329,104459.9915,15073
14.53900709,2069,2241,9.156248124,2161,-29.58966298,-6.275239183,2010,2410,-12.09379689,2764,-28.16357633,104479.5227,15713
7.446808511,2040,2244,9.209874243,2171,-32.40289267,3.243538484,2030,2453,-13.75314392,2752,-27.72074067,104499.054,16353
5.319148936,2015,2264,10.03746256,2187,-37.59493264,11.56897044,2036,2435,-13.06343602,2789,-29.11593869,104518.5852,16993
-7.092198582,2014,2251,9.501806024,2218,-48.37587755,11.53220049,2071,2446,-13.4548494,2846,-31.21098011,104538.1165,17633
-10.63829787,1979,2247,9.361294525,2240,-55.48484863,23.17078395,2081,2433,-12.96763688,2804,-29.65120921,104557.6477,18273
-24.82269504,1971,2269,10.20944214,2284,-70.75111294,25.42981579,2121,2453,-13.76394652,2776,-28.6396166,104577.179,18913
-41.84397163,1935,2279,10.65631052,2332,-86.81246777,36.99971441,2169,2423,-12.59223701,2848,-31.31968932,104596.7102,19553
-64.53900709,1939,2313,12.01444259,2391,-107.4760263,34.97658147,2233,2424,-12.63893523,2898,-33.21228513,104616.2415,20193
-82.62411348,1920,2283,10.62504968,2462,-132.1230443,40.8098672,2284,2548,-17.37375792,2917,-33.87430705,104635.7727,20833
-99.64539007,1951,2214,7.766889378,2570,-171.1161262,29.89654434,2332,2614,-19.82776556,2993,-36.60337705,104655.304,21473
-118.0851064,1956,2163,5.637652117,2727,-227.1716175,27.6655005,2384,2674,-22.05869707,3087,-40.02098142,104674.8352,22113
-121.6312057,1978,2142,4.575658199,2991,-322.4785993,20.17656719,2394,2823,-27.60854502,3519,-55.9891216,104694.3665,22753
-120.5673759,2010,2371,13.10403755,3263,-420.9946212,9.470227046,2391,3234,-43.39906122,4019,-74.7634915,104713.8977,23393
-130.8510638,2035,2518,18.49076944,3471,-496.0281208,0.772454662,2420,3552,-55.73076388,4033,-75.44361197,104733.429,24033
-133.3333333,1895,2094,1.010534753,3517,-509.6860914,47.67785235,2427,3899,-68.73663118,4022,-74.51179752,104752.9602,24673
-157.4468085,2279,2153,4.172880431,3519,-517.4570595,-81.90461231,2495,3376,-48.67798922,4037,-75.16222345,104772.4915,25313
82.9787234,2016,2555,23.83872961,2691,-221.1000309,13.56318721,1817,1035,40.96824027,4024,-75.27071744,104792.0227,25953
209.929078,2451,1915,-1.504480566,1626,149.655105,-128.6014565,1459,881,47.38798585,4017,-74.25116188,104811.554,26593
210.6382979,2203,1265,-28.75004582,1694,130.167962,-45.35870341,1457,1688,16.24885454,2296,-9.693054181,104831.0852,27233
164.5390071,2219,1454,-20.8743977,1564,177.9084042,-52.11080965,1587,1481,24.14005754,2525,-18.41080511,104850.6165,27873
136.5248227,2074,1633,-13.79824835,1301,276.2221839,-4.293517064,1666,1536,22.0437913,2953,-34.47494144,104870.1477,28513
102.8368794,1964,1697,-11.5475706,1126,342.3365893,31.60859632,1761,1734,14.310735,2755,-27.20912844,104889.679,29153
70.21276596,1803,1879,-4.635017692,1066,368.0809338,84.65671855,1853,1968,5.124557712,2620,-22.41650502,104909.2102,29793
66.66666667,1708,2178,6.76972984,1029,383.403038,116.4295302,1863,2326,-8.756753991,2924,-34.01790671,104928.7415,30433
89.0070922,1686,2422,16.13192622,1024,385.0145522,124.4822933,1800,2581,-18.70184453,3051,-39.00247631,104948.2727,31073
126.5957447,1587,2603,22.930537,1048,377.3147472,158.8314294,1694,2866,-29.73657488,3215,-45.2805087,104967.804,31713
153.5460993,1632,2677,25.80017772,1081,363.7782034,144.5392689,1618,2927,-31.99555695,3603,-59.73696829,104987.3352,32353
126.9503546,1724,2525,19.65721667,1075,364.8341278,112.8689133,1693,2975,-33.56958335,4011,-74.66379057,105006.8665,32993
50.70921986,1931,2243,8.105396423,1019,382.9602274,41.11859203,1908,3155,-40.36508941,3741,-64.31723597,105026.3977,33633
-41.4893617,1681,2390,13.08796475,1010,393.8311945,122.245252,2168,3736,-62.80088134,3764,-65.31856487,105045.929,34273
-119.1489362,1902,2671,23.87292033,1124,350.5643359,45.75439098,2387,4023,-74.17699169,3426,-53.12359502,105065.4602,34913
-147.8723404,2122,2563,19.56449201,1281,290.4699855,-28.93281451,2468,4016,-73.88769969,3251,-46.51286069,105084.9915,35553
-126.2411348,2365,2027,-1.879016201,1502,205.4709652,-109.8275025,2407,4007,-73.97540503,939,39.76007419,105104.5227,36193
-68.79432624,1847,2167,3.713091178,2020,27.94956014,65.72140511,2245,4005,-74.17272055,496,55.99971838,105124.054,36833
-171.2765957,1779,3060,39.41780373,2732,-223.9064203,85.46572897,2534,4013,-74.5549068,2194,-7.96031189,105143.5852,37473
-80.85106383,1202,1588,-16.20215919,2942,-290.3785389,281.802656,2279,1940,6.946020143,4015,-73.73615745,105163.1165,38113
-138.6524823,3726,2314,11.5712898,3085,-391.0061798,-566.9112523,2442,2727,-24.71775498,1727,10.17137982,105182.6477,38753
-18.43971631,2482,3111,42.12114244,2797,-265.7520776,-145.8552049,2103,3598,-57.97143893,4017,-75.55993057,105202.179,39393
15.60283688,2367,2241,8.415687527,2419,-128.4254184,-106.2433243,2007,2896,-30.60781184,3206,-44.51172989,105221.7102,40033
11.34751773,2394,2404,15.919074,2173,-40.3598339,-115.4313865,2019,2244,-6.023149917,2276,-10.29238703,105241.2415,40673
21.63120567,2171,2294,11.42495497,2140,-24.28939742,-40.29066115,1990,2315,-8.376125744,3057,-39.08348939,105260.7727,41313
14.18439716,2054,2288,11.08051756,2122,-15.24887258,-1.252320434,2011,2381,-10.98706112,2843,-31.14723034,105280.304,41953
9.219858156,2090,2277,10.62730773,2125,-16.91284149,-13.48179352,2025,2389,-11.31730668,2758,-27.9854859,105299.8352,42593
6.028368794,2068,2255,9.776973807,2133,-19.25758631,-6.194987862,2034,2371,-10.57565482,2846,-31.21923514,105319.3665,43233
3.90070922,2064,2258,9.844035493,2129,-17.67820047,-4.91653577,2040,2405,-11.89911268,2807,-29.77680255,105338.8977,43873
2.127659574,2058,2253,9.647593138,2131,-18.22681956,-2.956304441,2045,2403,-11.81017154,2829,-30.58572409,105358.429,44513
3.90070922,2069,2263,10.01344388,2133,-19.21772053,-6.594388119,2040,2425,-12.66390302,2828,-30.55966258,105377.9602,45153
7.446808511,2071,2253,9.602657607,2131,-18.63856453,-7.15914608,2030,2432,-12.93355982,2805,-29.69548714,105397.4915,45793
6.028368794,2074,2281,10.74625332,2132,-19.01867945,-8.208410681,2034,2416,-12.343667,2797,-29.43349871,105417.0227,46433
7.092198582,2057,2282,10.76607474,2133,-19.0661098,-2.471797801,2031,2429,-12.84813156,2786,-29.02668595,105436.554,47073
7.092198582,2054,2282,10.78920751,2136,-20.0848438,-1.465086392,2031,2414,-12.26981235,2791,-29.21256511,105456.0852,47713
7.446808511,2056,2262,9.957451534,2140,-21.57396118,-2.125589033,2030,2435,-13.06371165,2784,-28.92835318,105475.6165,48353
8.865248227,2037,2276,10.51426177,2146,-23.38968423,4.292803084,2026,2437,-13.14345574,2806,-29.7598723,105495.1477,48993
5.319148936,2052,2292,11.1443123,2159,-28.26795664,-0.847136941,2036,2443,-13.39219252,2791,-29.22321826,105514.679,49633
2.836879433,2050,2270,10.2707101,2159,-28.15768819,-0.250464087,2043,2439,-13.23224752,2761,-28.08589908,105534.2102,50273
-3.546099291,2057,2293,11.21773023,2158,-27.75891555,-2.790946737,2061,2421,-12.55674427,2766,-28.29949487,105553.7415,50913
-6.737588652,2043,2274,10.40029801,2172,-32.42300758,1.811295159,2070,2459,-13.99254969,2792,-29.23793487,105573.2727,51553
-12.41134752,2023,2297,11.37800393,2194,-39.77399208,8.352491789,2086,2421,-12.54990166,2793,-29.30430308,105592.804,52193
-23.75886525,1995,2338,13.01357892,2232,-52.55929844,17.40803941,2118,2423,-12.66052705,2789,-29.20522218,105612.3352,52833
-44.32624113,1986,2338,13.02663188,2288,-71.94197528,19.81115236,2176,2415,-12.334203,2840,-31.09450266,105631.8665,53473
-65.24822695,1985,2327,12.50226673,2354,-95.07284824,19.51906326,2235,2470,-14.44333169,2829,-30.6713643,105651.3977,54113
-83.68794326,1942,2313,11.88967367,2430,-121.0252059,33.39540197,2287,2505,-15.7581582,2881,-32.57891243,105670.929,54753
-104.2553191,1913,2252,9.35012384,2529,-155.4728241,42.50992432,2345,2572,-18.24690399,2984,-36.31754075,105690.4602,55393
-124.4680851,1863,2232,8.56413693,2710,-219.0040264,58.68206483,2402,2566,-17.89657675,3265,-46.70136855,105709.9915,56033
-137.5886525,1772,2257,9.609141387,3024,-329.7514519,88.82536056,2439,2536,-16.77146533,3243,-45.91790387,105729.5227,56673
-208.1560284,1732,2910,34.90381204,3381,-455.3733489,100.1311581,2638,3067,-37.40469911,4021,-75.49155881,105749.054,57313
-244.3262411,1874,2701,25.21450931,3439,-478.0757187,51.39504498,2740,3936,-70.63726714,4020,-75.16384269,105768.5852,57953
-263.8297872,2300,1852,-8.163744747,3396,-470.635274,-92.14308154,2795,3575,-56.09361867,4024,-74.31064321,105788.1165,58593
-90.07092199,2336,2081,3.786823391,2912,-302.1593868,-99.01085249,2305,1755,13.67058476,4023,-74.63212322,105807.6477,59233
157.8014184,2771,1925,-1.907240115,1958,25.25769156,-237.5478366,1606,1403,27.31899713,4017,-74.23907909,105827.179,59873
215.248227,2459,1762,-8.695985171,1895,52.58144126,-131.1264458,1444,1576,20.60037074,3481,-54.18356489,105846.7102,60513
208.5106383,2903,1217,-30.10530494,1555,166.1340022,-280.3218621,1463,1330,30.3673765,3167,-41.91165567,105866.2415,61153
134.0425532,2607,1013,-38.4328158,1284,271.6757482,-183.2270456,1673,1441,26.1796051,2944,-33.40257108,105885.7727,61793
32.26950355,2443,1108,-34.96888782,1088,348.3513587,-131.24668,1960,1658,17.77780447,2978,-34.76574818,105905.304,62433
-41.84397163,2365,1225,-30.90678961,993,386.1844904,-107.2955876,2169,2059,2.330259767,3128,-40.44316668,105924.8352,63073
-76.59574468,2419,1367,-25.8025838,955,399.7463068,-126.4589462,2267,2432,-12.06459508,3268,-45.78147804,105944.3665,63713
-74.82269504,2398,1467,-22.36163601,935,407.3133702,-119.3587748,2262,2796,-26.04090027,3515,-55.03285462,105963.8977,64353
-57.44680851,2352,1412,-24.74959817,853,437.2459476,-103.4012566,2213,2923,-30.73995428,3889,-68.81306761,105983.429,64993
-95.03546099,2464,1040,-39.86188798,828,445.0437198,-142.1128088,2319,3083,-36.54719944,4021,-73.24858781,106002.9602,97
-217.3758865,2467,567,-59.01138393,799,458.8649718,-146.789733,2664,3242,-42.28459824,4023,-72.748177,106022.4915,737
-351.4184397,2644,142,-76.85134997,872,432.8222206,-210.2069827,3042,3797,-63.2837492,4011,-71.76853358,106042.0227,1377
-407.4468085,2599,33,-81.56449982,997,390.3442321,-196.7871626,3200,4029,-72.11249559,4015,-71.77528723,106061.554,2017
-391.8439716,2748,32,-81.60522671,1149,332.2279731,-246.3190775,3156,4021,-72.13066763,3133,-39.10739875,106081.0852,2657
-295.3900709,1998,338,-69.38998052,1476,226.9827449,8.252391832,2884,4020,-72.74951311,2008,2.192810527,106100.6165,3297
-112.0567376,1764,1732,-13.66165741,1744,130.1212766,92.27588176,2367,4020,-73.54143515,2834,-30.07163176,106120.1477,3937
87.58865248,1913,1959,-4.586982609,1876,74.00926223,48.26524347,1804,4015,-73.67456522,2438,-15.67720534,106139.679,4577
96.09929078,2228,1582,-19.66046994,2220,-56.31402685,-57.18413537,1780,4014,-73.51174857,1972,2.034258543,106159.2102,5217
-73.04964539,1523,2200,8.017802769,2384,-96.34220173,174.3185778,2257,2094,0.445069228,3743,-64.38868223,106178.7415,5857
-103.1914894,2890,2899,34.85499125,2492,-161.8646125,-285.3105098,2342,2794,-27.62521883,2073,-3.341946034,106198.2727,6497
-26.95035461,1751,2278,9.908506627,2368,-96.47741007,99.19148936,2127,2894,-30.28733433,3943,-71.85281075,106217.804,7137
-2.482269504,2215,2399,15.42780984,2375,-109.0276776,-55.77916607,2058,2436,-13.30475406,2528,-19.61098244,106237.3352,7777
-1.063829787,1841,2047,1.429652921,2360,-96.14179277,69.76674282,2054,2396,-11.25867698,3154,-42.37622292,106256.8665,8417
26.24113475,2069,2129,4.444812018,2343,-95.38728888,-5.924175353,1977,2569,-17.87969955,3403,-51.68889992,106276.3977,9057
10.9929078,2112,2157,5.814202454,2216,-50.13960745,-20.81115236,2020,2398,-11.64493865,2552,-20.21146311,106295.929,9697
4.609929078,2068,2209,7.835251463,2167,-31.44780213,-6.237541054,2038,2439,-13.11871343,2938,-34.56839088,106315.4602,10337
1.418439716,2059,2224,8.504115851,2158,-27.93918401,-3.313151506,2047,2393,-11.39710373,2845,-31.14401236,106334.9915,10977
3.191489362,2065,2231,8.741886322,2140,-21.63516923,-5.273382836,2042,2420,-12.45284194,2811,-29.89188622,106354.5227,11617
2.836879433,2081,2244,9.270922433,2134,-19.7890435,-10.65314865,2043,2414,-12.22693917,2826,-30.46331286,106374.054,12257
3.546099291,2079,2214,8.037517149,2130,-18.32992613,-9.960731115,2041,2437,-13.06207128,2894,-32.94482922,106393.5852,12897
-0.709219858,2119,2203,7.574242323,2144,-24.05126648,-23.51120948,2053,2452,-13.64394192,2856,-31.52352357,106413.1165,13537
9.929078014,2139,2251,9.554262694,2119,-15.76114529,-29.90346994,2023,2411,-12.14343265,2755,-27.84218344,106432.6477,14177
2.836879433,2084,2255,9.685343448,2109,-10.85664043,-11.65986006,2043,2430,-12.8664138,2783,-28.8831529,106452.179,14817
1.418439716,2079,2255,9.701897924,2109,-10.71596929,-10.0245609,2047,2419,-12.45255189,2759,-27.99476064,106471.7102,15457
-4.609929078,2059,2278,10.61200925,2118,-13.3806948,-3.49400257,2064,2425,-12.69976883,2763,-28.17021213,106491.2415,16097
-9.929078014,2064,2262,9.976446253,2130,-17.6479127,-5.331429387,2079,2423,-12.58884368,2821,-30.29929339,106510.7727,16737
